,Date,wind_speed,FIPS_NAME_x,FPA_ID,FIRE_CODE,FIRE_NAME,FIRE_YEAR,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,date(CONT_DATE),FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,FIPS_CODE,FIPS_NAME_y,STATE,tmax,tmin,Precip,average
7130,2010-03-21,3.6,Riverside,,,,,,,,,,,,,,,,,,,
7131,2010-03-21,2.0,Riverside,,,,,,,,,,,,,,,,,,,
7132,2010-03-21,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7133,2010-03-22,7.2,Riverside,,,,,,,,,,,,,,,,,,,
7134,2010-03-22,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7135,2010-03-22,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7136,2010-03-22,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7137,2010-03-23,10.1,Riverside,,,,,,,,,,,,,,,,,,,
7138,2010-03-23,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7139,2010-03-23,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7140,2010-03-23,10.1,Riverside,,,,,,,,,,,,,,,,,,,
7141,2010-03-24,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7142,2010-03-24,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7143,2010-03-24,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7144,2010-03-24,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7145,2010-03-25,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7146,2010-03-25,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7147,2010-03-25,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7148,2010-03-25,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7149,2010-03-26,7.6,Riverside,,,,,,,,,,,,,,,,,,,
7150,2010-03-26,3.6,Riverside,,,,,,,,,,,,,,,,,,,
7151,2010-03-26,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7152,2010-03-26,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7153,2010-03-27,5.8,Riverside,W-600039,E96S,MITCHELL,2010.0,1018.0,4.0,Campfire,2010-04-14,130.0,D,33.3881,-114.7136,25.0,Imperial,CA,84.0,53.0,0.0,68.5
7154,2010-03-27,8.5,Riverside,W-600039,E96S,MITCHELL,2010.0,1018.0,4.0,Campfire,2010-04-14,130.0,D,33.3881,-114.7136,25.0,Imperial,CA,84.0,53.0,0.0,68.5
7155,2010-03-27,12.5,Riverside,W-600039,E96S,MITCHELL,2010.0,1018.0,4.0,Campfire,2010-04-14,130.0,D,33.3881,-114.7136,25.0,Imperial,CA,84.0,53.0,0.0,68.5
7156,2010-03-27,7.6,Riverside,W-600039,E96S,MITCHELL,2010.0,1018.0,4.0,Campfire,2010-04-14,130.0,D,33.3881,-114.7136,25.0,Imperial,CA,84.0,53.0,0.0,68.5
7157,2010-03-28,2.9,Riverside,,,,,,,,,,,,,,,,,,,
7158,2010-03-28,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7159,2010-03-28,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7160,2010-03-28,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7161,2010-03-29,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7162,2010-03-29,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7163,2010-03-29,2.9,Riverside,,,,,,,,,,,,,,,,,,,
7164,2010-03-29,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7165,2010-03-30,8.5,Riverside,,,,,,,,,,,,,,,,,,,
7166,2010-03-30,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7167,2010-03-30,11.0,Riverside,,,,,,,,,,,,,,,,,,,
7168,2010-03-30,10.1,Riverside,,,,,,,,,,,,,,,,,,,
7169,2010-03-31,16.8,Riverside,,,,,,,,,,,,,,,,,,,
7170,2010-03-31,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7171,2010-03-31,13.4,Riverside,,,,,,,,,,,,,,,,,,,
7172,2010-03-31,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7173,2010-04-01,7.8,Riverside,,,,,,,,,,,,,,,,,,,
7174,2010-04-01,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7175,2010-04-01,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7176,2010-04-01,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7177,2010-04-02,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7178,2010-04-02,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7179,2010-04-02,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7180,2010-04-02,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7181,2010-04-03,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7182,2010-04-03,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7183,2010-04-03,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7184,2010-04-03,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7185,2010-04-04,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7186,2010-04-04,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7187,2010-04-04,8.7,Riverside,,,,,,,,,,,,,,,,,,,
7188,2010-04-04,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7189,2010-04-05,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7190,2010-04-05,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7191,2010-04-05,18.3,Riverside,,,,,,,,,,,,,,,,,,,
7192,2010-04-05,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7193,2010-04-06,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7194,2010-04-06,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7195,2010-04-06,11.6,Riverside,,,,,,,,,,,,,,,,,,,
7196,2010-04-06,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7197,2010-04-07,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7198,2010-04-07,7.2,Riverside,,,,,,,,,,,,,,,,,,,
7199,2010-04-07,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7200,2010-04-07,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7201,2010-04-08,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7202,2010-04-08,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7203,2010-04-08,3.1,Riverside,,,,,,,,,,,,,,,,,,,
7204,2010-04-08,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7205,2010-04-09,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7206,2010-04-09,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7207,2010-04-09,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7208,2010-04-09,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7209,2010-04-10,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7210,2010-04-10,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7211,2010-04-10,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7212,2010-04-10,6.5,Riverside,,,,,,,,,,,,,,,,,,,
7213,2010-04-11,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7214,2010-04-11,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7215,2010-04-11,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7216,2010-04-11,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7217,2010-04-12,8.9,Riverside,,,,,,,,,,,,,,,,,,,
7218,2010-04-12,7.8,Riverside,,,,,,,,,,,,,,,,,,,
7219,2010-04-12,14.1,Riverside,,,,,,,,,,,,,,,,,,,
7220,2010-04-12,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7221,2010-04-13,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7222,2010-04-13,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7223,2010-04-13,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7224,2010-04-13,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7225,2010-04-14,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7226,2010-04-14,3.6,Riverside,,,,,,,,,,,,,,,,,,,
7227,2010-04-14,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7228,2010-04-14,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7229,2010-04-15,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7230,2010-04-15,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7231,2010-04-15,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7232,2010-04-15,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7233,2010-04-16,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7234,2010-04-16,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7235,2010-04-16,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7236,2010-04-16,6.5,Riverside,,,,,,,,,,,,,,,,,,,
7237,2010-04-17,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7238,2010-04-17,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7239,2010-04-17,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7240,2010-04-17,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7241,2010-04-18,8.5,Riverside,,,,,,,,,,,,,,,,,,,
7242,2010-04-18,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7243,2010-04-18,7.6,Riverside,,,,,,,,,,,,,,,,,,,
7244,2010-04-18,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7245,2010-04-19,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7246,2010-04-19,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7247,2010-04-19,10.5,Riverside,,,,,,,,,,,,,,,,,,,
7248,2010-04-19,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7249,2010-04-20,10.5,Riverside,,,,,,,,,,,,,,,,,,,
7250,2010-04-20,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7251,2010-04-20,16.1,Riverside,,,,,,,,,,,,,,,,,,,
7252,2010-04-20,9.4,Riverside,,,,,,,,,,,,,,,,,,,
7253,2010-04-21,18.8,Riverside,,,,,,,,,,,,,,,,,,,
7254,2010-04-21,11.2,Riverside,,,,,,,,,,,,,,,,,,,
7255,2010-04-21,17.2,Riverside,,,,,,,,,,,,,,,,,,,
7256,2010-04-21,11.2,Riverside,,,,,,,,,,,,,,,,,,,
7257,2010-04-22,6.5,Riverside,,,,,,,,,,,,,,,,,,,
7258,2010-04-22,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7259,2010-04-22,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7260,2010-04-22,7.2,Riverside,,,,,,,,,,,,,,,,,,,
7261,2010-04-23,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7262,2010-04-23,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7263,2010-04-23,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7264,2010-04-23,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7265,2010-04-24,3.6,Riverside,,,,,,,,,,,,,,,,,,,
7266,2010-04-24,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7267,2010-04-24,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7268,2010-04-24,3.6,Riverside,,,,,,,,,,,,,,,,,,,
7269,2010-04-25,3.1,Riverside,,,,,,,,,,,,,,,,,,,
7270,2010-04-25,3.6,Riverside,,,,,,,,,,,,,,,,,,,
7271,2010-04-25,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7272,2010-04-25,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7273,2010-04-26,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7274,2010-04-26,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7275,2010-04-26,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7276,2010-04-26,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7277,2010-04-27,9.4,Riverside,,,,,,,,,,,,,,,,,,,
7278,2010-04-27,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7279,2010-04-27,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7280,2010-04-27,11.0,Riverside,,,,,,,,,,,,,,,,,,,
7281,2010-04-28,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7282,2010-04-28,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7283,2010-04-28,17.2,Riverside,,,,,,,,,,,,,,,,,,,
7284,2010-04-28,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7285,2010-04-29,11.6,Riverside,,,,,,,,,,,,,,,,,,,
7286,2010-04-29,7.2,Riverside,,,,,,,,,,,,,,,,,,,
7287,2010-04-29,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7288,2010-04-29,15.0,Riverside,,,,,,,,,,,,,,,,,,,
7289,2010-04-30,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7290,2010-04-30,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7291,2010-04-30,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7292,2010-04-30,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7293,2010-05-01,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7294,2010-05-01,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7295,2010-05-01,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7296,2010-05-01,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7297,2010-05-02,12.8,Riverside,,,,,,,,,,,,,,,,,,,
7298,2010-05-02,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7299,2010-05-02,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7300,2010-05-02,7.8,Riverside,,,,,,,,,,,,,,,,,,,
7301,2010-05-03,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7302,2010-05-03,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7303,2010-05-03,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7304,2010-05-03,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7305,2010-05-04,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7306,2010-05-04,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7307,2010-05-04,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7308,2010-05-05,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7309,2010-05-05,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7310,2010-05-05,9.8,Riverside,,,,,,,,,,,,,,,,,,,
7311,2010-05-05,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7312,2010-05-06,8.5,Riverside,,,,,,,,,,,,,,,,,,,
7313,2010-05-06,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7314,2010-05-06,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7315,2010-05-06,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7316,2010-05-07,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7317,2010-05-07,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7318,2010-05-07,8.9,Riverside,,,,,,,,,,,,,,,,,,,
7319,2010-05-07,6.5,Riverside,,,,,,,,,,,,,,,,,,,
7320,2010-05-08,8.5,Riverside,,,,,,,,,,,,,,,,,,,
7321,2010-05-08,8.9,Riverside,,,,,,,,,,,,,,,,,,,
7322,2010-05-08,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7323,2010-05-09,13.2,Riverside,,,,,,,,,,,,,,,,,,,
7324,2010-05-09,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7325,2010-05-09,16.8,Riverside,,,,,,,,,,,,,,,,,,,
7326,2010-05-09,12.3,Riverside,,,,,,,,,,,,,,,,,,,
7327,2010-05-10,9.4,Riverside,,,,,,,,,,,,,,,,,,,
7328,2010-05-10,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7329,2010-05-10,11.9,Riverside,,,,,,,,,,,,,,,,,,,
7330,2010-05-10,11.4,Riverside,,,,,,,,,,,,,,,,,,,
7331,2010-05-11,10.1,Riverside,,,,,,,,,,,,,,,,,,,
7332,2010-05-11,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7333,2010-05-11,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7334,2010-05-11,14.1,Riverside,,,,,,,,,,,,,,,,,,,
7335,2010-05-12,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7336,2010-05-12,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7337,2010-05-12,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7338,2010-05-12,7.6,Riverside,,,,,,,,,,,,,,,,,,,
7339,2010-05-13,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7340,2010-05-13,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7341,2010-05-13,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7342,2010-05-13,6.5,Riverside,,,,,,,,,,,,,,,,,,,
7343,2010-05-14,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7344,2010-05-14,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7345,2010-05-14,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7346,2010-05-14,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7347,2010-05-15,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7348,2010-05-15,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7349,2010-05-15,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7350,2010-05-15,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7351,2010-05-16,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7352,2010-05-16,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7353,2010-05-16,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7354,2010-05-16,7.8,Riverside,,,,,,,,,,,,,,,,,,,
7355,2010-05-17,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7356,2010-05-17,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7357,2010-05-17,11.6,Riverside,,,,,,,,,,,,,,,,,,,
7358,2010-05-17,14.8,Riverside,,,,,,,,,,,,,,,,,,,
7359,2010-05-18,15.4,Riverside,,,,,,,,,,,,,,,,,,,
7360,2010-05-18,2.9,Riverside,,,,,,,,,,,,,,,,,,,
7361,2010-05-18,7.2,Riverside,,,,,,,,,,,,,,,,,,,
7362,2010-05-18,14.1,Riverside,,,,,,,,,,,,,,,,,,,
7363,2010-05-19,8.9,Riverside,,,,,,,,,,,,,,,,,,,
7364,2010-05-19,3.4,Riverside,,,,,,,,,,,,,,,,,,,
7365,2010-05-19,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7366,2010-05-19,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7367,2010-05-20,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7368,2010-05-20,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7369,2010-05-20,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7370,2010-05-20,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7371,2010-05-21,11.4,Riverside,,,,,,,,,,,,,,,,,,,
7372,2010-05-21,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7373,2010-05-21,11.0,Riverside,,,,,,,,,,,,,,,,,,,
7374,2010-05-21,12.1,Riverside,,,,,,,,,,,,,,,,,,,
7375,2010-05-22,13.0,Riverside,,,,,,,,,,,,,,,,,,,
7376,2010-05-22,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7377,2010-05-22,12.8,Riverside,,,,,,,,,,,,,,,,,,,
7378,2010-05-22,16.1,Riverside,,,,,,,,,,,,,,,,,,,
7379,2010-05-23,13.4,Riverside,,,,,,,,,,,,,,,,,,,
7380,2010-05-23,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7381,2010-05-23,13.0,Riverside,,,,,,,,,,,,,,,,,,,
7382,2010-05-23,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7383,2010-05-24,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7384,2010-05-24,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7385,2010-05-24,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7386,2010-05-24,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7387,2010-05-25,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7388,2010-05-25,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7389,2010-05-25,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7390,2010-05-25,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7391,2010-05-26,11.4,Riverside,,,,,,,,,,,,,,,,,,,
7392,2010-05-26,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7393,2010-05-26,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7394,2010-05-26,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7395,2010-05-27,12.5,Riverside,,,,,,,,,,,,,,,,,,,
7396,2010-05-27,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7397,2010-05-27,11.6,Riverside,,,,,,,,,,,,,,,,,,,
7398,2010-05-27,10.1,Riverside,,,,,,,,,,,,,,,,,,,
7399,2010-05-28,13.4,Riverside,,,,,,,,,,,,,,,,,,,
7400,2010-05-28,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7401,2010-05-28,8.5,Riverside,,,,,,,,,,,,,,,,,,,
7402,2010-05-28,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7403,2010-05-29,8.5,Riverside,,,,,,,,,,,,,,,,,,,
7404,2010-05-29,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7405,2010-05-29,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7406,2010-05-29,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7407,2010-05-30,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7408,2010-05-30,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7409,2010-05-30,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7410,2010-05-30,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7411,2010-05-31,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7412,2010-05-31,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7413,2010-05-31,9.4,Riverside,,,,,,,,,,,,,,,,,,,
7414,2010-05-31,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7415,2010-06-01,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7416,2010-06-01,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7417,2010-06-01,13.4,Riverside,,,,,,,,,,,,,,,,,,,
7418,2010-06-01,7.8,Riverside,,,,,,,,,,,,,,,,,,,
7419,2010-06-02,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7420,2010-06-02,7.6,Riverside,,,,,,,,,,,,,,,,,,,
7421,2010-06-02,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7422,2010-06-03,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7423,2010-06-03,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7424,2010-06-03,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7425,2010-06-03,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7426,2010-06-04,4.0,Riverside,,,,,,,,,,,,,,,,,,,
7427,2010-06-04,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7428,2010-06-04,9.4,Riverside,,,,,,,,,,,,,,,,,,,
7429,2010-06-04,4.3,Riverside,,,,,,,,,,,,,,,,,,,
7430,2010-06-05,3.8,Riverside,,,,,,,,,,,,,,,,,,,
7431,2010-06-05,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7432,2010-06-05,8.7,Riverside,,,,,,,,,,,,,,,,,,,
7433,2010-06-05,5.4,Riverside,,,,,,,,,,,,,,,,,,,
7434,2010-06-06,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7435,2010-06-06,6.0,Riverside,,,,,,,,,,,,,,,,,,,
7436,2010-06-06,10.5,Riverside,,,,,,,,,,,,,,,,,,,
7437,2010-06-06,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7438,2010-06-07,8.1,Riverside,,,,,,,,,,,,,,,,,,,
7439,2010-06-07,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7440,2010-06-07,13.4,Riverside,,,,,,,,,,,,,,,,,,,
7441,2010-06-07,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7442,2010-06-08,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7443,2010-06-08,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7444,2010-06-08,14.8,Riverside,,,,,,,,,,,,,,,,,,,
7445,2010-06-08,8.7,Riverside,,,,,,,,,,,,,,,,,,,
7446,2010-06-09,7.6,Riverside,,,,,,,,,,,,,,,,,,,
7447,2010-06-09,6.3,Riverside,,,,,,,,,,,,,,,,,,,
7448,2010-06-09,11.9,Riverside,,,,,,,,,,,,,,,,,,,
7449,2010-06-09,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7450,2010-06-10,15.2,Riverside,,,,,,,,,,,,,,,,,,,
7451,2010-06-10,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7452,2010-06-10,14.3,Riverside,,,,,,,,,,,,,,,,,,,
7453,2010-06-10,13.9,Riverside,,,,,,,,,,,,,,,,,,,
7454,2010-06-11,19.2,Riverside,,,,,,,,,,,,,,,,,,,
7455,2010-06-11,6.9,Riverside,,,,,,,,,,,,,,,,,,,
7456,2010-06-11,9.8,Riverside,,,,,,,,,,,,,,,,,,,
7457,2010-06-11,19.0,Riverside,,,,,,,,,,,,,,,,,,,
7458,2010-06-12,13.0,Riverside,,,,,,,,,,,,,,,,,,,
7459,2010-06-12,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7460,2010-06-12,8.9,Riverside,,,,,,,,,,,,,,,,,,,
7461,2010-06-12,14.8,Riverside,,,,,,,,,,,,,,,,,,,
7462,2010-06-13,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7463,2010-06-13,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7464,2010-06-13,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7465,2010-06-13,4.5,Riverside,,,,,,,,,,,,,,,,,,,
7466,2010-06-14,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7467,2010-06-14,5.1,Riverside,,,,,,,,,,,,,,,,,,,
7468,2010-06-14,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7469,2010-06-14,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7470,2010-06-15,7.4,Riverside,,,,,,,,,,,,,,,,,,,
7471,2010-06-15,4.7,Riverside,,,,,,,,,,,,,,,,,,,
7472,2010-06-15,8.3,Riverside,,,,,,,,,,,,,,,,,,,
7473,2010-06-15,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7474,2010-06-16,10.7,Riverside,,,,,,,,,,,,,,,,,,,
7475,2010-06-16,5.8,Riverside,,,,,,,,,,,,,,,,,,,
7476,2010-06-16,12.5,Riverside,,,,,,,,,,,,,,,,,,,
7477,2010-06-16,10.3,Riverside,,,,,,,,,,,,,,,,,,,
7478,2010-06-17,9.2,Riverside,,,,,,,,,,,,,,,,,,,
7479,2010-06-17,4.9,Riverside,,,,,,,,,,,,,,,,,,,
7480,2010-06-17,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7481,2010-06-17,6.7,Riverside,,,,,,,,,,,,,,,,,,,
7482,2010-06-18,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7483,2010-06-18,5.6,Riverside,,,,,,,,,,,,,,,,,,,
7484,2010-06-18,9.6,Riverside,,,,,,,,,,,,,,,,,,,
7485,2010-06-18,7.2,Riverside,,,,,,,,,,,,,,,,,,,
