Date,tmax,tmin,Precip,average
2003-06-11,79.0,53.0,0.0,66.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,79.0,55.0,0.0,67.0
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,54.0,0.0,64.0
2003-06-11,74.0,54.0,0.0,64.0
2003-06-11,74.0,54.0,0.0,64.0
2003-06-11,74.0,54.0,0.0,64.0
2003-06-11,74.0,54.0,0.0,64.0
2003-06-11,74.0,54.0,0.0,64.0
2003-06-11,74.0,56.0,0.0,65.0
2003-06-11,74.0,56.0,0.0,65.0
2003-06-11,74.0,56.0,0.0,65.0
2003-06-11,74.0,56.0,0.0,65.0
2003-06-11,74.0,56.0,0.0,65.0
2003-06-11,74.0,56.0,0.0,65.0
2003-06-11,74.0,53.0,0.0,63.5
2003-06-11,74.0,53.0,0.0,63.5
2003-06-11,74.0,53.0,0.0,63.5
2003-06-11,74.0,53.0,0.0,63.5
2003-06-11,74.0,53.0,0.0,63.5
2003-06-11,74.0,53.0,0.0,63.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-11,74.0,55.0,0.0,64.5
2003-06-12,73.0,53.0,0.0,63.0
2003-06-12,73.0,53.0,0.0,63.0
2003-06-12,73.0,53.0,0.0,63.0
2003-06-12,73.0,53.0,0.0,63.0
2003-06-12,73.0,53.0,0.0,63.0
2003-06-12,73.0,53.0,0.0,63.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,52.0,0.0,62.5
2003-06-12,73.0,54.0,0.0,63.5
2003-06-12,73.0,54.0,0.0,63.5
2003-06-12,73.0,54.0,0.0,63.5
2003-06-12,73.0,54.0,0.0,63.5
2003-06-12,73.0,54.0,0.0,63.5
2003-06-12,73.0,54.0,0.0,63.5
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,73.0,51.0,0.0,62.0
2003-06-12,82.0,53.0,0.0,67.5
2003-06-12,82.0,53.0,0.0,67.5
2003-06-12,82.0,53.0,0.0,67.5
2003-06-12,82.0,53.0,0.0,67.5
2003-06-12,82.0,53.0,0.0,67.5
2003-06-12,82.0,53.0,0.0,67.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,52.0,0.0,67.0
2003-06-12,82.0,54.0,0.0,68.0
2003-06-12,82.0,54.0,0.0,68.0
2003-06-12,82.0,54.0,0.0,68.0
2003-06-12,82.0,54.0,0.0,68.0
2003-06-12,82.0,54.0,0.0,68.0
2003-06-12,82.0,54.0,0.0,68.0
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,82.0,51.0,0.0,66.5
2003-06-12,80.0,53.0,0.0,66.5
2003-06-12,80.0,53.0,0.0,66.5
2003-06-12,80.0,53.0,0.0,66.5
2003-06-12,80.0,53.0,0.0,66.5
2003-06-12,80.0,53.0,0.0,66.5
2003-06-12,80.0,53.0,0.0,66.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,52.0,0.0,66.0
2003-06-12,80.0,54.0,0.0,67.0
2003-06-12,80.0,54.0,0.0,67.0
2003-06-12,80.0,54.0,0.0,67.0
2003-06-12,80.0,54.0,0.0,67.0
2003-06-12,80.0,54.0,0.0,67.0
2003-06-12,80.0,54.0,0.0,67.0
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,80.0,51.0,0.0,65.5
2003-06-12,70.0,53.0,0.0,61.5
2003-06-12,70.0,53.0,0.0,61.5
2003-06-12,70.0,53.0,0.0,61.5
2003-06-12,70.0,53.0,0.0,61.5
2003-06-12,70.0,53.0,0.0,61.5
2003-06-12,70.0,53.0,0.0,61.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,52.0,0.0,61.0
2003-06-12,70.0,54.0,0.0,62.0
2003-06-12,70.0,54.0,0.0,62.0
2003-06-12,70.0,54.0,0.0,62.0
2003-06-12,70.0,54.0,0.0,62.0
2003-06-12,70.0,54.0,0.0,62.0
2003-06-12,70.0,54.0,0.0,62.0
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,70.0,51.0,0.0,60.5
2003-06-12,83.0,53.0,0.0,68.0
2003-06-12,83.0,53.0,0.0,68.0
2003-06-12,83.0,53.0,0.0,68.0
2003-06-12,83.0,53.0,0.0,68.0
2003-06-12,83.0,53.0,0.0,68.0
2003-06-12,83.0,53.0,0.0,68.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,52.0,0.0,67.5
2003-06-12,83.0,54.0,0.0,68.5
2003-06-12,83.0,54.0,0.0,68.5
2003-06-12,83.0,54.0,0.0,68.5
2003-06-12,83.0,54.0,0.0,68.5
2003-06-12,83.0,54.0,0.0,68.5
2003-06-12,83.0,54.0,0.0,68.5
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,83.0,51.0,0.0,67.0
2003-06-12,79.0,53.0,0.0,66.0
2003-06-12,79.0,53.0,0.0,66.0
2003-06-12,79.0,53.0,0.0,66.0
2003-06-12,79.0,53.0,0.0,66.0
2003-06-12,79.0,53.0,0.0,66.0
2003-06-12,79.0,53.0,0.0,66.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,52.0,0.0,65.5
2003-06-12,79.0,54.0,0.0,66.5
2003-06-12,79.0,54.0,0.0,66.5
2003-06-12,79.0,54.0,0.0,66.5
2003-06-12,79.0,54.0,0.0,66.5
2003-06-12,79.0,54.0,0.0,66.5
2003-06-12,79.0,54.0,0.0,66.5
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-12,79.0,51.0,0.0,65.0
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,51.0,0.0,64.5
2003-06-13,78.0,53.0,0.0,65.5
2003-06-13,78.0,53.0,0.0,65.5
2003-06-13,78.0,53.0,0.0,65.5
2003-06-13,78.0,53.0,0.0,65.5
2003-06-13,78.0,53.0,0.0,65.5
2003-06-13,78.0,53.0,0.0,65.5
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,78.0,52.0,0.0,65.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,51.0,0.0,66.0
2003-06-13,81.0,53.0,0.0,67.0
2003-06-13,81.0,53.0,0.0,67.0
2003-06-13,81.0,53.0,0.0,67.0
2003-06-13,81.0,53.0,0.0,67.0
2003-06-13,81.0,53.0,0.0,67.0
2003-06-13,81.0,53.0,0.0,67.0
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,81.0,52.0,0.0,66.5
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,51.0,0.0,68.0
2003-06-13,85.0,53.0,0.0,69.0
2003-06-13,85.0,53.0,0.0,69.0
2003-06-13,85.0,53.0,0.0,69.0
2003-06-13,85.0,53.0,0.0,69.0
2003-06-13,85.0,53.0,0.0,69.0
2003-06-13,85.0,53.0,0.0,69.0
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,85.0,52.0,0.0,68.5
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,51.0,0.0,63.0
2003-06-13,75.0,53.0,0.0,64.0
2003-06-13,75.0,53.0,0.0,64.0
2003-06-13,75.0,53.0,0.0,64.0
2003-06-13,75.0,53.0,0.0,64.0
2003-06-13,75.0,53.0,0.0,64.0
2003-06-13,75.0,53.0,0.0,64.0
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,75.0,52.0,0.0,63.5
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,51.0,0.0,67.0
2003-06-13,83.0,53.0,0.0,68.0
2003-06-13,83.0,53.0,0.0,68.0
2003-06-13,83.0,53.0,0.0,68.0
2003-06-13,83.0,53.0,0.0,68.0
2003-06-13,83.0,53.0,0.0,68.0
2003-06-13,83.0,53.0,0.0,68.0
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,83.0,52.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,51.0,0.0,67.5
2003-06-13,84.0,53.0,0.0,68.5
2003-06-13,84.0,53.0,0.0,68.5
2003-06-13,84.0,53.0,0.0,68.5
2003-06-13,84.0,53.0,0.0,68.5
2003-06-13,84.0,53.0,0.0,68.5
2003-06-13,84.0,53.0,0.0,68.5
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-13,84.0,52.0,0.0,68.0
2003-06-14,83.0,52.0,0.0,67.5
2003-06-14,83.0,52.0,0.0,67.5
2003-06-14,83.0,52.0,0.0,67.5
2003-06-14,83.0,52.0,0.0,67.5
2003-06-14,83.0,52.0,0.0,67.5
2003-06-14,83.0,52.0,0.0,67.5
2003-06-14,83.0,50.0,0.0,66.5
2003-06-14,83.0,50.0,0.0,66.5
2003-06-14,83.0,50.0,0.0,66.5
2003-06-14,83.0,50.0,0.0,66.5
2003-06-14,83.0,50.0,0.0,66.5
2003-06-14,83.0,50.0,0.0,66.5
2003-06-14,83.0,49.0,0.0,66.0
2003-06-14,83.0,49.0,0.0,66.0
2003-06-14,83.0,49.0,0.0,66.0
2003-06-14,83.0,49.0,0.0,66.0
2003-06-14,83.0,49.0,0.0,66.0
2003-06-14,83.0,49.0,0.0,66.0
2003-06-14,83.0,54.0,0.0,68.5
2003-06-14,83.0,54.0,0.0,68.5
2003-06-14,83.0,54.0,0.0,68.5
2003-06-14,83.0,54.0,0.0,68.5
2003-06-14,83.0,54.0,0.0,68.5
2003-06-14,83.0,54.0,0.0,68.5
2003-06-14,83.0,53.0,0.0,68.0
2003-06-14,83.0,53.0,0.0,68.0
2003-06-14,83.0,53.0,0.0,68.0
2003-06-14,83.0,53.0,0.0,68.0
2003-06-14,83.0,53.0,0.0,68.0
2003-06-14,83.0,53.0,0.0,68.0
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,78.0,52.0,0.0,65.0
2003-06-14,78.0,52.0,0.0,65.0
2003-06-14,78.0,52.0,0.0,65.0
2003-06-14,78.0,52.0,0.0,65.0
2003-06-14,78.0,52.0,0.0,65.0
2003-06-14,78.0,52.0,0.0,65.0
2003-06-14,78.0,50.0,0.0,64.0
2003-06-14,78.0,50.0,0.0,64.0
2003-06-14,78.0,50.0,0.0,64.0
2003-06-14,78.0,50.0,0.0,64.0
2003-06-14,78.0,50.0,0.0,64.0
2003-06-14,78.0,50.0,0.0,64.0
2003-06-14,78.0,49.0,0.0,63.5
2003-06-14,78.0,49.0,0.0,63.5
2003-06-14,78.0,49.0,0.0,63.5
2003-06-14,78.0,49.0,0.0,63.5
2003-06-14,78.0,49.0,0.0,63.5
2003-06-14,78.0,49.0,0.0,63.5
2003-06-14,78.0,54.0,0.0,66.0
2003-06-14,78.0,54.0,0.0,66.0
2003-06-14,78.0,54.0,0.0,66.0
2003-06-14,78.0,54.0,0.0,66.0
2003-06-14,78.0,54.0,0.0,66.0
2003-06-14,78.0,54.0,0.0,66.0
2003-06-14,78.0,53.0,0.0,65.5
2003-06-14,78.0,53.0,0.0,65.5
2003-06-14,78.0,53.0,0.0,65.5
2003-06-14,78.0,53.0,0.0,65.5
2003-06-14,78.0,53.0,0.0,65.5
2003-06-14,78.0,53.0,0.0,65.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,52.0,0.0,69.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,50.0,0.0,68.5
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,49.0,0.0,68.0
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,54.0,0.0,70.5
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,87.0,53.0,0.0,70.0
2003-06-14,86.0,52.0,0.0,69.0
2003-06-14,86.0,52.0,0.0,69.0
2003-06-14,86.0,52.0,0.0,69.0
2003-06-14,86.0,52.0,0.0,69.0
2003-06-14,86.0,52.0,0.0,69.0
2003-06-14,86.0,52.0,0.0,69.0
